CTE,Heading Error,Steering Angle,Time
0.0,0.0,0.0,1.018209457397461
-0.001367530917119139,-0.037819651753927985,0.5235987755982988,1.021643877029419
-0.0013239742351390952,-0.037601713397373615,0.5235987755982988,1.0239806175231934
-0.0013206972561131992,-0.03758531691726219,0.5235987755982988,1.0259461402893066
-0.001320740473700374,-0.037585533157917794,0.5235987755982988,1.0279173851013184
-0.0012788794101635187,-0.03736072466655749,0.5235987755982988,1.0299901962280273
-0.0012271080105609525,-0.037085641438119765,0.5235987755982988,1.0319349765777588
-0.0011769871825610626,-0.03681992093637909,0.5235987755982988,1.0345418453216553
-0.0011131742450559779,-0.03648075933038619,0.5235987755982988,1.0368781089782715
-0.0010525225780051778,-0.03615964536173699,0.5235987755982988,1.040698766708374
-0.0010678983609666145,-0.03618351866945879,0.5235987755982988,1.0459437370300293
-0.0010890082192169673,-0.036216313998279404,0.5235987755982988,1.0518293380737305
-0.0012353625616581283,-0.03683278226007758,-0.42969807519983405,1.05721116065979
-0.0013154480198455153,-0.037125032208491504,-0.1254373132742952,1.0623364448547363
-0.0013420845513595738,-0.037157794607926675,0.41677819570046015,1.0669701099395752
-0.0013709068385503237,-0.0372113713225275,0.38474822628132266,1.0699892044067383
-0.0013807776299230778,-0.03719115764722325,0.5235987755982988,1.072890043258667
-0.0013989663696614332,-0.03721536163216577,0.5216405126500998,1.0753107070922852
-0.0014079656098449633,-0.037204589651446796,0.5235987755982988,1.077723503112793
-0.001419307351150317,-0.037205732434840044,0.5235987755982988,1.080409288406372
-0.0014394888822723342,-0.037268779172142885,0.4888393385607781,1.0836505889892578
-0.0014715704014436996,-0.037383442972538816,0.3306607445867602,1.087158441543579
-0.001502595019352934,-0.037488872682283514,0.33974321875667357,1.089815378189087
-0.0014571111737268858,-0.037257254926215566,0.5235987755982988,1.092257022857666
-0.0014165826147154595,-0.03705078074141532,0.5235987755982988,1.095062255859375
-0.0013707888374489838,-0.03681743809699434,0.5235987755982988,1.0975046157836914
-0.0013297481589892189,-0.036608447299906643,0.5235987755982988,1.0998854637145996
-0.0013362739505360524,-0.03663425852666613,0.5235987755982988,1.1022963523864746
-0.0013460289189108016,-0.0366761351357745,0.5235987755982988,1.1047508716583252
-0.0013562335613935671,-0.03672012819969339,0.5235987755982988,1.1072626113891602
-0.0013667064865211754,-0.03676529032068032,0.5235987755982988,1.1102311611175537
-0.0014400974024913228,-0.037112598557147436,-0.0843485987403394,1.1140429973602295
-0.001528743602265105,-0.03753032029381309,-0.1988599703142242,1.1173324584960938
-0.0016115993961945537,-0.0379223606510255,-0.16670189177697914,1.1199357509613037
-0.0015659233202418117,-0.03767654124730946,0.5235987755982988,1.1225244998931885
-0.0015147509982977418,-0.03740344653830796,0.5235987755982988,1.1251604557037354
-0.0014565415884417402,-0.03709496154212211,0.5235987755982988,1.1277072429656982
-0.0013992963083552367,-0.036792024006052415,0.5235987755982988,1.1318433284759521
-0.0014695761152112496,-0.03708457467203097,-0.06180105778173406,1.1445214748382568
-0.0014926823357392016,-0.03701569429974505,0.44245689411569256,1.148604393005371
-0.0015948079872157416,-0.03747598561411358,-0.2792189199463717,1.1535592079162598
-0.001689706905507883,-0.037888365110056554,-0.2459544064532455,1.1617662906646729
-0.001841283117128955,-0.03856500506018712,-0.4567078820069064,1.1650433540344238
-0.0019129080499514471,-0.03889018385312859,-0.10876682845496788,1.1679978370666504
-0.0019130232450239098,-0.03885448870705055,0.5235987755982988,1.1741290092468262
-0.0019105751838947495,-0.038767253124655454,0.5235987755982988,1.1776180267333984
-0.0018883465664714869,-0.038613419303406005,0.5235987755982988,1.1807403564453125
-0.0019385805534933263,-0.03878997784074123,0.07483086281664786,1.183549404144287
-0.0019652366105686178,-0.038855620220774156,0.33415875887980917,1.1865406036376953
-0.0020178782055267352,-0.03904684052512408,0.043566060484035773,1.1936075687408447
-0.002245055146096472,-0.040022590038296,-0.5235987755982988,1.1977035999298096
-0.002370180895651241,-0.04055279426922276,-0.4032550369825536,1.2043988704681396
-0.0027828694420092654,-0.042472695958197804,-0.5235987755982988,1.2080626487731934
-0.003044610707033703,-0.043699507091648826,-0.5235987755982988,1.2120590209960938
-0.003219345661636154,-0.0444543496263492,-0.5142232597560259,1.2154030799865723
-0.0033724189040834594,-0.04511867675740788,-0.48832963428192677,1.2190098762512207
-0.0035861662934915236,-0.046068828792753536,-0.5235987755982988,1.2248003482818604
-0.003913839814255871,-0.04751223322625897,-0.5235987755982988,1.2300617694854736
-0.004143597800212113,-0.04850917474047556,-0.5235987755982988,1.2353968620300293
-0.004358810746750236,-0.0494280015978088,-0.5235987755982988,1.241661548614502
-0.004583743310713034,-0.050324709366885045,-0.5235987755982988,1.2474489212036133
-0.004808630868384967,-0.051234925374840756,-0.5235987755982988,1.2552359104156494
-0.005259119733236288,-0.05315983216996223,-0.5235987755982988,1.2600986957550049
-0.005585802724951113,-0.054565194254484695,-0.5235987755982988,1.2663040161132812
-0.005949414681612753,-0.05608397011208943,-0.5235987755982988,1.2717523574829102
-0.006341497656539083,-0.05780577285682398,-0.5235987755982988,1.2755591869354248
-0.006631741993534417,-0.05908568919362445,-0.5235987755982988,1.2811346054077148
