CTE,Heading Error,Steering Angle,Time
0.0,0.0,0.0,1.0011756420135498
-0.0035619576481824506,-0.04461658112779432,-0.5235987755982988,1.0044937133789062
-0.0035524993526352957,-0.04456924259085504,-0.5235987755982988,1.006716012954712
-0.003545499263284767,-0.04453420737992353,-0.5235987755982988,1.0087294578552246
-0.003539288740076138,-0.04450312396667755,-0.5235987755982988,1.0106146335601807
-0.00353350269595325,-0.044474165092514895,-0.5235987755982988,1.0126042366027832
-0.0035211807276761898,-0.04440838005955605,-0.5235987755982988,1.0147018432617188
-0.0035084924218662696,-0.044340544801951154,-0.5235987755982988,1.0168964862823486
-0.003495239553403231,-0.04426969072564013,-0.5235987755982988,1.0187523365020752
-0.0034839944187901803,-0.04420958993352464,-0.5235987755982988,1.020735740661621
-0.003472016962750747,-0.04414556711054907,-0.5235987755982988,1.0226984024047852
-0.0034538799354311266,-0.04404297483523578,-0.4074791324463263,1.025174617767334
-0.0034329129998193104,-0.04392316264177687,-0.40589897746144565,1.0276687145233154
-0.003411355032923889,-0.04380032646029086,-0.40427624460538425,1.0296480655670166
-0.0033942940803219314,-0.04370311465363308,-0.40299190928852013,1.0318787097930908
-0.003395852944914482,-0.04369651311277423,-0.393611416347591,1.0339787006378174
-0.0033993330070096984,-0.04370037238299851,-0.3937682912339078,1.0360362529754639
-0.0034027675001940833,-0.0437042764818667,-0.39392368062001104,1.0379698276519775
-0.0034060863923687235,-0.04370840156390443,-0.39407594955214975,1.039900302886963
-0.003409279920549447,-0.04371191810067465,-0.3942197499561022,1.0418128967285156
-0.003448440131114749,-0.04389090100724857,-0.36519139611297824,1.0437560081481934
-0.003492094648931643,-0.04409203605290024,-0.36768220072304025,1.0462267398834229
-0.003546240361146472,-0.04434086474536336,-0.3707674596246484,1.0485172271728516
-0.003598372434517198,-0.04458111964514089,-0.37374175491375894,1.050401210784912
-0.003642211123111471,-0.044783446118000114,-0.3762444074056237,1.0523676872253418
-0.003686764452148132,-0.04498353391423571,-0.3591247190758686,1.0542221069335938
-0.0037301217891772638,-0.04517884694985064,-0.3613429519807667,1.056074857711792
-0.003773012584640285,-0.045371752258443365,-0.36353537493353016,1.0581166744232178
-0.0038196121342149647,-0.045580896984295904,-0.365914611277379,1.0600857734680176
-0.003865379107059785,-0.045786627849059514,-0.3682531503555815,1.062389850616455
-0.0038596106028761885,-0.04573866925308501,-0.4000152355241795,1.064436674118042
-0.003850160739947422,-0.04567443417517758,-0.3993244404323697,1.0668985843658447
-0.003838067102904869,-0.04559356014297755,-0.3984483455583785,1.0694222450256348
-0.0038258786710083006,-0.04551173840882683,-0.3975634774270098,1.0742533206939697
-0.003800964626627174,-0.045347255573013,-0.39577125084641196,1.0766005516052246
-0.003798053462261749,-0.045327101464796016,-0.5235987755982988,1.0785131454467773
-0.003793174281895217,-0.04529813321371101,-0.5235987755982988,1.0923616886138916
-0.003624997475568943,-0.04442926163985561,-0.5235987755982988,1.0953028202056885
-0.0036353764032391106,-0.044471872005845015,-0.5235987755982988,1.099442720413208
-0.003665075040092277,-0.044607356208045346,-0.5235987755982988,1.102609634399414
-0.003651088062884989,-0.04451411158757601,-0.39589903260729287,1.1076843738555908
-0.003626138863616654,-0.04435208106452038,-0.39405300372998653,1.1139187812805176
-0.0036556951838731724,-0.044385232547680786,-0.3286471563135436,1.117347002029419
-0.003690553517448278,-0.04449658902052711,-0.3299092787512272,1.1357450485229492
-0.003375108442344478,-0.04273487682352339,-0.34857055480109445,1.1395034790039062
-0.003302110278297861,-0.042333640244049064,-0.3441762083052282,1.1427857875823975
-0.0032419292746864023,-0.04200139326618135,-0.3405443553456813,1.14564847946167
-0.0031896842851120624,-0.04171305006573789,-0.3373917452653252,1.1489698886871338
-0.0031293825263235195,-0.04138029797633003,-0.3337530469364758,1.153632640838623
-0.003044965552810218,-0.04091471069426866,-0.328660150487492,1.1616156101226807
-0.0029007636378211767,-0.040120087196351406,-0.31996338683423886,1.1655728816986084
-0.002827028704066998,-0.03971561969747128,-0.3155269721887244,1.1695194244384766
-0.0027547384323902352,-0.039318839787661375,-0.3111756945776847,1.1839189529418945
-0.0024959457873712666,-0.03789739688335203,-0.29558966212921334,1.1863834857940674
-0.0024454897290304093,-0.03762405597757912,-0.2925731569825807,1.1889116764068604
-0.002398604612545525,-0.037368197240962076,-0.2897588311107988,1.1914758682250977
-0.0023514114446079254,-0.03711064336304126,-0.286925798961402,1.1937346458435059
-0.002309650777856947,-0.03688295439595102,-0.2844200787410571,1.1963543891906738
-0.0022615816923059065,-0.0366208428098691,-0.281535552772322,1.19866943359375
-0.0022187448356649235,-0.03638756024931489,-0.27896668430513216,1.2009022235870361
-0.0021774978849248873,-0.03616302420131312,-0.27649359383289607,1.2031495571136475
-0.002136025234707006,-0.03593735528076536,-0.2740074527296077,1.2062578201293945
-0.002079162089396144,-0.035627884374783036,-0.27059821986478383,1.2087886333465576
-0.0020320824517637906,-0.035372178888007255,-0.26777854865554396,1.2113137245178223
-0.0019853627562760262,-0.035118466370663626,-0.2649805521167181,1.2142131328582764
-0.0019319608206034697,-0.034828529748088144,-0.26178261438442085,1.216660976409912
-0.001886361880095464,-0.03458133767762028,-0.2590541206632331,1.2190947532653809
-0.0018412394139203274,-0.03433677543192282,-0.25635432208969533,1.2212059497833252
-0.0018018768409464331,-0.03412364033793125,-0.2540003284015331,1.2248287200927734
-0.0017357190617839921,-0.033765026899169825,-0.2500414013986827,1.2342655658721924
-0.0015753705778966225,-0.032747536882469674,-0.21601153000675133,1.244359016418457
-0.0012633513146695077,-0.030946320281090678,-0.2006558077888414,1.2508103847503662
-0.0009733719219245252,-0.0293486494749704,-0.18753142431429026,1.2881050109863281
-0.001521865746041514,-0.03765611708789329,-0.24337915900727936,1.3041667938232422
-0.0017833981032700473,-0.03846191832135304,-0.25046987108018115,1.3066632747650146
-0.001779743808478138,-0.03835402041745617,-0.24853008164424928,1.3104071617126465
-0.0015966104576302254,-0.03731703546632481,-0.24134089186453878,1.313692331314087
-0.0015204435069061913,-0.036792265888561104,-0.23481055995196165,1.3208131790161133
-0.0013711287968090893,-0.035739082246387,-0.2271349686175803,1.323000192642212
-0.0013385157864273757,-0.03548469800231224,-0.2253064806567764,1.3248589038848877
-0.0013030801770386067,-0.035230466445790753,-0.22345267344268294,1.3266401290893555
-0.0012677662104976072,-0.034980586104182976,-0.22162607867743134,1.331223487854004
-0.001170094663601305,-0.03430477828466394,-0.21666584563121916,1.3333942890167236
-0.0011307930497802864,-0.03402127139323774,-0.21460050082114357,1.335289478302002
-0.0010932899003561177,-0.033758436586696305,-0.21267582431578802,1.3371164798736572
-0.0010563406283303932,-0.033501644372050166,-0.2107925202952643,1.3388547897338867
-0.0010210639197390488,-0.033257236941848234,-0.20899901841779212,1.3415992259979248
-0.0009631133728439552,-0.032860843544957774,-0.20608335138252087,1.3449723720550537
-0.0008926113348152126,-0.0323788082587928,-0.20253742189004598,1.3475821018218994
-0.0008399961758654064,-0.032017015895720036,-0.19987878313126117,1.3498339653015137
-0.0007940151889912206,-0.03170289397055548,-0.19756766105627932,1.3521227836608887
-0.0007463874083992669,-0.03137999725796092,-0.19518859635453545,1.3559350967407227
-0.0006644250334982725,-0.03083040270690418,-0.19113088357865493,1.3583204746246338
-0.000616325967469019,-0.0305040093314215,-0.18872642401494488,1.3605990409851074
-0.0005685959063819572,-0.030184180781919423,-0.1863647502411787,1.3627958297729492
-0.0005222413476773779,-0.02987496759179642,-0.1840795084876028,1.3650424480438232
-0.0004744729528034543,-0.029557741349945488,-0.18173305613217572,1.3672857284545898
-0.0004266649729951317,-0.029241267101186352,-0.17939073131488925,1.3694736957550049
-0.0003799414695430459,-0.028932936319588265,-0.17710731086669895,1.3726310729980469
-0.0003708993268413986,-0.028773884594270882,-0.17596924526818825,1.3756275177001953
-0.0003504168239755849,-0.028562094847115915,-0.17448930515773142,1.378631830215454
-0.0003284324763438264,-0.02834331645080468,-0.17298032262206675,1.3828771114349365
-0.0002671462030126859,-0.027886571751011502,-0.16970905948611303,1.391794204711914
-4.9259912572615847e-05,-0.026457519032840437,-0.15915694322028173,1.394740104675293
1.4842457050408958e-05,-0.02603069829921978,-0.15604075376801063,1.3981330394744873
9.776152838850485e-05,-0.025495649108624008,-0.15211213746863805,1.4080088138580322
9.791332319720666e-05,-0.025129010100647164,-0.14993221466545847,1.4108119010925293
6.855659449383697e-05,-0.02517382069415497,-0.15044944809059402,1.4136326313018799
0.00016526564852134985,-0.0245958172840961,-0.1461138974528673,1.4163355827331543
0.0002688126549566395,-0.023989657127478026,-0.141570207837157,1.423304796218872
0.00038414493098281807,-0.02318513979216341,-0.13576636521900554,1.6079885959625244
0.007417522606283553,0.018236232611013037,0.17152320971561696,1.6137096881866455
0.007587200797854613,0.018924799462228137,0.1771305019799465,1.6158974170684814
0.007662106086159477,0.019237762729188645,0.17964909931167927,1.6177682876586914
0.007716273872247981,0.019450559534819334,0.1792717898842131,1.6199276447296143
0.0077815604182669956,0.019700670926512842,0.17859360630258259,1.6231260299682617
0.007875876884629325,0.02005764017442857,0.1814863681140979,1.6252470016479492
0.007938077211682484,0.02029145450391212,0.1833858078812156,1.6272807121276855
0.00799094596640917,0.020480934472182355,0.1849273837518126,1.6291735172271729
0.008069852961847708,0.020802515623168816,0.18666715569208936,1.6406219005584717
0.00847761064098292,0.022384555679130003,0.19927388312615069,1.653209924697876
0.009005287434936067,0.02448087698592616,0.21592112950769238,1.6557307243347168
0.009191562420896714,0.025296674828219068,0.22242665759342106,1.658015489578247
0.009208654992432338,0.02527397389697761,0.22235719809651577,1.6600444316864014
0.009224804312552752,0.02525850788696893,0.22231394233919488,1.6733040809631348
0.009743096930759424,0.027166514967429833,0.23617117847729663,1.6755256652832031
0.009959891109763003,0.02812962765499094,0.24357628166671308,1.677541732788086
0.010070916326738129,0.028571533618178435,0.247060695717237,1.6795368194580078
0.010171368005241675,0.02896001973840434,0.2501452574622496,1.6816682815551758
0.010276313432448832,0.02936151773724127,0.25334158715932986,1.683596134185791
