CTE,Heading Error,Steering Angle,Time
0.0,0.0,0.0,1.0008268356323242
0.0010338284350570473,-0.02678618944465505,0.5235987755982988,1.0042293071746826
0.0010475508653206098,-0.026717552734425,0.5235987755982988,1.0064358711242676
0.0010366663029339725,-0.026771995016021677,0.5235987755982988,1.0084733963012695
0.001024638790995491,-0.02683215418213436,0.5235987755982988,1.0103611946105957
0.0010133320931936052,-0.026888708071252765,0.5235987755982988,1.012254238128662
0.0010020572908454456,-0.026945102511211516,0.5235987755982988,1.0145165920257568
0.0009887707164458808,-0.027011559566485488,0.5235987755982988,1.0171453952789307
0.0010237687559974291,-0.026823998923562797,-0.0364997762713557,1.0198085308074951
0.0010728440534946296,-0.026565945106076683,-0.03439091650910697,1.022369146347046
0.001116736080718033,-0.026334418639086365,-0.03250306949259141,1.0251410007476807
0.0011635050993068705,-0.02608762840180212,-0.030491365517480773,1.0519886016845703
0.0011770397774532749,-0.025956087754295254,0.001355004555652961,1.0558693408966064
0.001180730116883152,-0.025936012396309494,0.2892344511506284,1.0585310459136963
0.0012575151816769919,-0.025550853184560296,0.311208932079456,1.0609831809997559
0.0012888038200514623,-0.025393663784262444,0.46426390698381237,1.0633001327514648
0.0013147676835012908,-0.02526314967042076,0.4733302379591713,1.065800666809082
0.0012855789199246832,-0.02540480216901919,0.03178674780414603,1.0687143802642822
0.0012494679836489745,-0.02558033006056526,0.028685842939892403,1.0711588859558105
0.0012170932333371446,-0.025737961276751875,0.0259040571496012,1.073218584060669
0.0011896446831102005,-0.025871608130232815,0.02354478962620643,1.0751867294311523
0.0011636871860835236,-0.025997941575075956,0.021313187860378946,1.07804536819458
0.0011863624752407372,-0.025864477337899316,-0.04089911954936376,1.0804877281188965
0.0012107219747871708,-0.025725595710204274,-0.04006431839478708,1.0826096534729004
0.001231585787363338,-0.02560651354792931,-0.03934899478848841,1.085017442703247
0.0012547504366498012,-0.025474017478918753,-0.03855408945837446,1.0883824825286865
0.0012951910290893414,-0.02523721640550569,-0.04507919925485737,1.0912113189697266
0.0013309538789539567,-0.0250295834750478,-0.044063007130006326,1.0936646461486816
0.0013619297382382514,-0.024849915402976208,-0.043183271006657975,1.0966951847076416
0.0013617819343803433,-0.024822423893473555,-0.04184288812519554,1.0995068550109863
0.0013591462668421806,-0.02480944240589622,-0.041849546968380835,1.101902961730957
0.001356688857852473,-0.02479944829121905,-0.0418610279991789,1.1046290397644043
0.0013540263468686817,-0.024787421093948936,-0.0418704704930839,1.106825828552246
0.0013325556220302945,-0.024882493292844643,-0.0307306676831125,1.1090216636657715
0.0013095637855357585,-0.024985132142420596,-0.031529941178794374,1.1113526821136475
0.0012852385163754608,-0.025093625479554404,-0.03237533981522844,1.1138057708740234
0.0012596177538866373,-0.025207848385539577,-0.033265658073723614,1.1166324615478516
0.0011794214765386895,-0.02560452054352247,0.032330178342609095,1.1193559169769287
0.0010973383091367793,-0.02601073034815471,0.0246453558461166,1.1220371723175049
0.0010164612029590781,-0.026410911780153867,0.017066194511714095,1.124500036239624
0.0009417102536372086,-0.02678074851419332,0.010055133734069521,1.1271271705627441
0.0008786419343450678,-0.027088581440519732,-0.025823541863072563,1.1298408508300781
0.0008149024587513348,-0.027399431817990205,-0.02963665482269917,1.1320159435272217
0.000762573099930967,-0.027654721187664322,-0.0327678739224595,1.1348748207092285
0.000696415537534403,-0.027977069955161582,-0.0367261047502101,1.1372120380401611
0.0007412492401595782,-0.027738751760320923,-0.051005649556111976,1.1393811702728271
0.0007918591240341985,-0.02747266718344399,-0.04908893693849592,1.1416079998016357
0.0008441037164652661,-0.02719819163612236,-0.047110873408851006,1.1439316272735596
0.0008985995817900744,-0.026912023602278623,-0.04504796874744166,1.1465017795562744
0.0008759263649150226,-0.026996121320463473,-0.055829336885532044,1.1520791053771973
