CTE,Heading Error,Steering Angle,Time
0.0,0.0,0.0,1.0003182888031006
0.005323266546973007,-0.00833975567600831,0.5235987755982988,1.0036144256591797
0.005346896733791153,-0.008221600690950126,0.5235987755982988,1.0060243606567383
0.0053656639844170675,-0.008127761302375802,0.5235987755982988,1.0080084800720215
0.0053810575162891675,-0.008050791124684764,0.5235987755982988,1.0100932121276855
0.005400343607045049,-0.007952200152720579,0.5235987755982988,1.012078046798706
0.005421739005365855,-0.00784319154638169,0.5235987755982988,1.014449119567871
0.005446526216079436,-0.0077168632796542624,0.5235987755982988,1.0172717571258545
0.005475996219092163,-0.007566713463420527,0.5235987755982988,1.0198783874511719
0.005501635899958557,-0.007434008563370398,0.5235987755982988,1.0228636264801025
0.005532121849376131,-0.007276513982562349,0.5235987755982988,1.0254755020141602
0.005561075487187083,-0.007127406226205224,0.5235987755982988,1.0289256572723389
0.005595396027182824,-0.0069501988066473785,0.5235987755982988,1.031554937362671
0.0056180115455884945,-0.006833158976247589,0.5235987755982988,1.0339350700378418
0.005636373719781075,-0.006737819432602876,0.5235987755982988,1.0358967781066895
0.005651946723861414,-0.006657084276445957,0.5235987755982988,1.0378704071044922
0.005666451959827532,-0.006581705040856534,0.5235987755982988,1.0398268699645996
0.005680820565463194,-0.006507065843154081,0.5235987755982988,1.0418715476989746
0.005714357141912654,-0.006336291816031903,0.5235987755982988,1.0437486171722412
0.00574770841514122,-0.0061667717859545945,0.5235987755982988,1.045621633529663
0.005780618352755319,-0.005999538544125826,0.5235987755982988,1.0474398136138916
0.005812739037643215,-0.0058364008653839505,0.5235987755982988,1.0498709678649902
0.005815003484317651,-0.005821688599338515,0.5235987755982988,1.0526533126831055
0.005815660841282962,-0.005814534788209258,0.5235987755982988,1.0545456409454346
0.005818687367045795,-0.005796771098198761,0.5235987755982988,1.056516170501709
0.005819674507161947,-0.0057891037654460575,0.5235987755982988,1.0583689212799072
0.0058208968513508855,-0.00578042650609234,0.5235987755982988,1.06024169921875
0.0058134422641926515,-0.005816867589134134,0.5235987755982988,1.0622007846832275
0.005801764668312765,-0.0058743798788380985,0.5235987755982988,1.0640132427215576
0.0057907289480504005,-0.0059287403017709295,0.5235987755982988,1.065866470336914
0.005779375832478227,-0.0059846615678278425,0.5235987755982988,1.0676476955413818
0.00576848356209128,-0.006038303750756313,0.5235987755982988,1.0704610347747803
0.0057441557260264585,-0.006159710043759148,0.5235987755982988,1.072995662689209
0.005720190466266314,-0.006279322611312921,0.5235987755982988,1.074993371963501
0.00570094214870285,-0.006375392592278928,0.5235987755982988,1.076897144317627
0.005682843243406298,-0.006465721099234045,0.5235987755982988,1.078737497329712
0.005665385792069457,-0.006552845622858072,0.5235987755982988,1.0807971954345703
0.0056766959726857235,-0.00649521181964019,0.5235987755982988,1.0833463668823242
0.005694771400560292,-0.006403507030620759,0.5235987755982988,1.0857946872711182
0.005713189738283089,-0.00631015822286507,0.5235987755982988,1.0883982181549072
0.005732505447736979,-0.0062122626626877064,0.5235987755982988,1.095639705657959
0.005846456590428764,-0.0056380112574121455,0.5235987755982988,1.102562665939331
0.005857910923250634,-0.005575438773613328,0.5235987755982988,1.1055500507354736
0.0058658843383368586,-0.0055332988819163376,0.5235987755982988,1.1079330444335938
0.005868748286054716,-0.005517177295001119,0.5235987755982988,1.1104018688201904
0.005811800179229396,-0.005797743173014069,0.4363642527535152,1.1133394241333008
0.0057442319876621585,-0.00613035871174894,0.20065008774563786,1.1161587238311768
0.005682096883904867,-0.00643571388418529,0.303381975194827,1.1190006732940674
0.005614135200898097,-0.006769899003474578,0.17687420219216587,1.1219916343688965
0.005611322615206179,-0.006777832508076287,0.5235987755982988,1.1248745918273926
