CTE,Heading Error,Steering Angle,Time
0.0,0.0,0.0,1.0000457763671875
-0.02386134271688893,-0.14872697918127287,-0.5235987755982988,1.0032784938812256
-0.023968557064964306,-0.1492690569789854,-0.5235987755982988,1.0055396556854248
-0.024048662987184742,-0.1496741028928419,-0.5235987755982988,1.0075855255126953
-0.024119719998901785,-0.1500334147900233,-0.5235987755982988,1.0094647407531738
-0.02418477396882547,-0.15036238839553562,-0.5235987755982988,1.0113272666931152
-0.0242487965182965,-0.1506861621855542,-0.5235987755982988,1.0135111808776855
-0.02428420102892422,-0.15085169416054356,-0.5235987755982988,1.0161876678466797
-0.02432460903448788,-0.15103946739661822,-0.5235987755982988,1.0189523696899414
-0.024366794745181258,-0.15123566899351815,-0.5235987755982988,1.0216939449310303
-0.024408839868376584,-0.1514312869910306,-0.5235987755982988,1.0242841243743896
-0.02453804912333019,-0.1520590059419913,-0.5235987755982988,1.0272324085235596
-0.024692253606658107,-0.15280953747640247,-0.5235987755982988,1.029576301574707
-0.024819584480963358,-0.15343013182257437,-0.5235987755982988,1.0319633483886719
-0.024946470338322223,-0.15404800288966314,-0.5235987755982988,1.0342504978179932
-0.02506852714941499,-0.15464241434287906,-0.5235987755982988,1.0364370346069336
-0.02518528605657413,-0.15521100581805136,-0.5235987755982988,1.0387675762176514
-0.02530850650902794,-0.1558107971288738,-0.5235987755982988,1.0439174175262451
-0.025538051414172206,-0.15690899842910078,-0.5235987755982988,1.0463974475860596
-0.02566511615615847,-0.15752208047878113,-0.5235987755982988,1.0486843585968018
-0.025773922360354473,-0.15804502141227417,-0.5235987755982988,1.0513241291046143
-0.025896042144977885,-0.15863100213752723,-0.5235987755982988,1.0545785427093506
-0.02594807604849464,-0.15883327089810528,-0.5235987755982988,1.0568406581878662
-0.025983166423292774,-0.15896836033009265,-0.5235987755982988,1.0588114261627197
-0.026012416671284278,-0.1590793352676716,-0.5235987755982988,1.06068754196167
-0.02603976890953396,-0.15918246053439233,-0.5235987755982988,1.062591791152954
-0.026076971345961025,-0.15930690897604016,-0.5235987755982988,1.0648012161254883
-0.026121588774964313,-0.15945860208778306,-0.5235987755982988,1.0668001174926758
-0.026163588178659502,-0.159604053577576,-0.5235987755982988,1.0686943531036377
-0.02620323747294662,-0.15974107081739852,-0.5235987755982988,1.0706040859222412
-0.026242819741629127,-0.15987717509291954,-0.5235987755982988,1.073194980621338
-0.02634030684572668,-0.16029804631190103,-0.5235987755982988,1.0764727592468262
-0.026467288681441242,-0.16084877317515733,-0.5235987755982988,1.0791511535644531
-0.026576454712363234,-0.16132595408518746,-0.5235987755982988,1.0814201831817627
-0.026668978495944642,-0.16173026329152052,-0.5235987755982988,1.0850229263305664
-0.02678806157986813,-0.16220582284953444,-0.5235987755982988,1.091585636138916
-0.027001385840050525,-0.16305319839963772,-0.5235987755982988,1.1140906810760498
-0.027731965931821898,-0.16628105671742865,-0.5235987755982988,1.1202480792999268
-0.027808624382383466,-0.16659003721194487,-0.5235987755982988,1.1233587265014648
-0.02781642897317659,-0.1665870782350627,-0.5235987755982988,1.1260201930999756
-0.02795425954474075,-0.1671491110167711,-0.5235987755982988,1.128866195678711
-0.028116273892450763,-0.16782384535372152,-0.5235987755982988,1.132214069366455
-0.028275295985921264,-0.1683847990045706,-0.5235987755982988,1.1351923942565918
-0.02842268902241294,-0.16891321218272104,-0.5235987755982988,1.1376402378082275
-0.02854598010700579,-0.1693579137383967,-0.5235987755982988,1.1404354572296143
-0.028680304411195838,-0.1698324299427636,-0.5235987755982988,1.1430695056915283
-0.02875635333561386,-0.1701148403230075,-0.5235987755982988,1.145538330078125
-0.02881990798183411,-0.1703402081189047,-0.5235987755982988,1.1481873989105225
-0.028886062090379562,-0.1705715486213517,-0.5235987755982988,1.151078701019287
-0.028957952580244577,-0.1708223104248514,-0.5235987755982988,1.1620237827301025
-0.029327468331309843,-0.17234650946356211,-0.5235987755982988,1.1649963855743408
-0.029421825281127013,-0.17274453945511148,-0.5235987755982988,1.1681480407714844
-0.029485633656650127,-0.17298248465001542,-0.5235987755982988,1.1706604957580566
-0.02953637088585371,-0.1731714292945732,-0.5235987755982988,1.1876046657562256
-0.029910000691193234,-0.1743904466051145,-0.5235987755982988,1.1906557083129883
-0.03002022386888574,-0.17465561893291515,-0.5235987755982988,1.1930994987487793
-0.030083187843762575,-0.1747391588297269,-0.5235987755982988,1.1955502033233643
-0.030140119031436104,-0.17479129561730566,-0.5235987755982988,1.1978590488433838
-0.030194102538016757,-0.17484211992482024,-0.5235987755982988,1.2002167701721191
-0.030248189899464567,-0.17488867924102536,-0.5235987755982988,1.2026922702789307
-0.030304532765442357,-0.17493523079681772,-0.5235987755982988,1.2051982879638672
-0.030362036834445997,-0.17498466017569037,-0.5235987755982988,1.2079310417175293
-0.03042372740766181,-0.17503331912490872,-0.5235987755982988,1.2100887298583984
-0.030476542117074245,-0.175092545995561,-0.5235987755982988,1.2124614715576172
-0.03053030483493432,-0.17513568095734122,-0.5235987755982988,1.2154488563537598
